run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16161.0,19438.0,4832.0,0.0,0.0,4704.0,16161.0,3385.0,0.0,0.0,19438.0,0.0,0.0,16161.0,1000000.0,140.0,0.0,2468754.0,0.0,16161.0,9,8000000.0,9000000.0,22096660.0,0.4050626348352246,3.385,0.2094548604665553,0.5815304734825071,0.5815304734825071,0.2420002057824879,0.2420002057824879,1.0,1.2027721056865293,278350.0,2593617.0,145328.0,145328.0,145328.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16148.0,19376.0,4799.0,0.0,0.0,4695.0,16148.0,3353.0,0.0,0.0,19376.0,0.0,0.0,16148.0,1000000.0,98.0,0.0,2449635.0,0.0,16148.0,10,9000000.0,10000000.0,24546295.0,0.40822408236329083,3.353,0.2076418132276443,0.5833747514910537,0.5833747514910537,0.24231007431874485,0.24231007431874485,1.0,1.19990091652217,279473.0,2873090.0,161476.0,161476.0,161476.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16137.0,19396.0,4798.0,0.0,0.0,4718.0,16137.0,3296.0,0.0,0.0,19396.0,0.0,0.0,16137.0,1000000.0,81.0,0.0,2447084.0,1.0,16137.0,11,10000000.0,11000000.0,26993379.0,0.408649641777724,3.296,0.20425109995662144,0.5887197404542052,0.5887197404542052,0.24324603010930088,0.24324603010930088,0.9997880906971816,1.2019582326330793,283469.0,3156559.0,177613.0,177613.0,177613.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16443.0,19176.0,4831.0,0.0,0.0,4600.0,16443.0,4041.0,0.0,0.0,19176.0,0.0,0.0,16443.0,1000000.0,154.0,0.0,2568013.0,12.0,16443.0,12,11000000.0,12000000.0,29561392.0,0.3894061283957675,4.041,0.24575807334428024,0.5323457933109593,0.5323457933109593,0.23988318731748018,0.23988318731748018,0.997398091934085,1.1662105455208904,261154.0,3417713.0,194056.0,194056.0,194056.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16477.0,18974.0,4830.0,0.0,0.0,4582.0,16477.0,4180.0,0.0,0.0,18974.0,0.0,0.0,16477.0,1000000.0,240.0,0.0,2609593.0,5.0,16477.0,13,12000000.0,13000000.0,32170985.0,0.3832015183976965,4.18,0.25368695757722887,0.5229996575733363,0.5228855153521288,0.24148835248234427,0.24148835248234427,0.9989099629387399,1.1515445772895552,272310.0,3690023.0,210533.0,210533.0,210533.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16478.0,19647.0,5322.0,0.0,0.0,4985.0,16478.0,4075.0,0.0,0.0,19647.0,0.0,0.0,16478.0,1000000.0,385.0,0.0,2601253.0,5.0,16478.0,14,13000000.0,14000000.0,34772238.0,0.38443011886963707,4.075,0.2472994295424202,0.5502814880229606,0.550171100562976,0.2537283045757622,0.2537283045757622,0.998997995991984,1.1923170287656268,307116.0,3997139.0,227011.0,227011.0,227011.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16096.0,19416.0,4862.0,0.0,0.0,4738.0,16096.0,3310.0,0.0,0.0,19416.0,0.0,0.0,16096.0,1000000.0,149.0,0.0,2449209.0,0.0,16096.0,15,14000000.0,15000000.0,37221447.0,0.408295086291125,3.31,0.20564115308151093,0.5887176938369781,0.5887176938369781,0.24402554594149156,0.24402554594149156,1.0,1.2062624254473162,286505.0,4283644.0,243107.0,243107.0,243107.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16111.0,19482.0,4839.0,0.0,0.0,4731.0,16111.0,3298.0,0.0,0.0,19482.0,0.0,0.0,16111.0,1000000.0,129.0,0.0,2449539.0,0.0,16111.0,16,15000000.0,16000000.0,39670986.0,0.4082400810928097,3.298,0.20470486003351748,0.5893124065769806,0.5891878425510713,0.2428395441946412,0.2428395441946412,1.0,1.2092359257650054,286436.0,4570080.0,259218.0,259218.0,259218.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16140.0,19372.0,4800.0,0.0,0.0,4707.0,16140.0,3331.0,0.0,0.0,19372.0,0.0,0.0,16140.0,1000000.0,84.0,0.0,2452646.0,0.0,16140.0,17,16000000.0,17000000.0,42123632.0,0.40772292454761105,3.331,0.2063816604708798,0.5855934312017915,0.5855934312017915,0.24297955812512906,0.24297955812512906,1.0,1.2002478314745972,290119.0,4860199.0,275358.0,275358.0,275358.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state0_mac0,frozen,cold,final,8,7,i1m,0,0,25000000,25000000,25000000,16122.0,19330.0,4779.0,0.0,0.0,4704.0,16122.0,3342.0,0.0,0.0,19330.0,0.0,0.0,16122.0,1000000.0,83.0,0.0,2456840.0,0.0,16122.0,18,17000000.0,18000000.0,44580472.0,0.4070269126194624,3.342,0.20729438034983252,0.5846383296047726,0.5846383296047726,0.24335230212105535,0.24335230212105535,1.0,1.198982756481826,277815.0,5138014.0,291480.0,291480.0,291480.0,0.0,0.0,0.0,0.0,0.0
