run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,final,instructions,cycles,trace_origin_records,trace_records_read,NL,M,callback_loads,callback_load_misses,P,Ipf,Q,U,L,pf_filled,pf_useless,pf_dropped,l2_sets,l2_ways,line_bytes,capacity_lines,capacity_bytes,occupancy_lines,occupancy_peak,fills_load,fills_rfo,fills_prefetch,fills_writeback,replacements,invalidations,line_lifetimes,line_lifetime_cycles,useful_line_lifetimes,useful_line_lifetime_cycles,prefetch_useful_lifetimes,prefetch_fill_to_first_demand_cycles,pq_occupancy,mshr_occupancy,cohort_enqueued,cohort_timely,cohort_late,cohort_unused,cohort_redundant_cache,cohort_redundant_inflight,cohort_pending,cohort_resident_unused,measurement_unresolved_lifecycles,measurement_unresolved_lifecycles_peak,available_positive_actions,available_positive_decisions,available_supervised_decisions,completed_updates,decoder_dropped_addresses,eligible_l2_callbacks,inference_dropped,inference_macs,inference_nonlinears,inference_service_cycles,max_tbptt_span,nn_admitted,nn_completed,numerical_failures,output_dropped_addresses,peak_inflight_updates,peak_input_queue,peak_output_queue,peak_padded_positions,peak_state_entries,peak_training_queue,prediction_weight_version_max,publication_cycles,published_parameter_values,published_versions,sample_exposures,state_evictions,teacher_calls,teacher_tag_comparison_bound,training_admitted,training_dropped,training_forward_macs,training_modeled_macs,training_modeled_nonlinears,training_service_cycles,model_version,input_queue,output_queue,training_queue,inference_inflight,update_inflight,state_entries,weight_bytes,h,macs_per_cycle,weight_bandwidth_bytes_per_cycle,state_entry_bytes,state_bytes_peak,state_bytes_configured,teacher_bytes_configured,teacher_output_bytes_configured,teacher_output_bytes_peak,inference_scratch_bytes,active_event_metadata_bytes,decoded_result_bytes_configured,decoded_result_bytes_peak,retained_weight_bank_bytes_configured,input_queue_bytes_configured,output_queue_bytes_configured,input_queue_bytes_peak,output_queue_bytes_peak,training_examples_bytes_configured,publication_bytes_configured,eligible_callbacks,pf_requested,positive_actions,training_drops,l2_load_miss,l2_loads,pf_issued,pq_merged_duplicate_proxy,pf_useful,pf_late,decoder_limit_drops,training_sample_exposures,admitted_decisions,completed_decisions,supervised_decisions,input_drops,l2_capacity_lines,output_drops,inference_scratch_traffic_bytes,nn_started,peak_decoded_addresses,peak_teacher_queue,observed_teacher_actions,observed_teacher_decisions,observed_teacher_positive_decisions,training_state_traffic_bytes,updates_started,publications_during_inference,retained_weight_bank_bytes_peak
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11400000.0,28015244.0,25000000,11400255,184077,38839,184077,38839,207373,207373,6,53397,14,54843.0,1370.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,38839,0,54843,0,89586,0,89586,94633664214,88216,92983204943,53397,118443042,0,0,207367,53397,14,1370,132155,20355,0,76,76,127,56505,28865.0,184077,2876.0,0,184077,0,332977304,14124802,0,34,184077,184077,0.0,0,1,1,2,576,59,64,2876,0,5487408,2876.0,184064,0.0,184077,11780928,184077,0,429281936,1287845808,68304690,0,2876,0,0,13,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,184077.0,207373.0,56505.0,0.0,38839.0,184077.0,207373.0,6.0,53397.0,14.0,0.0,184064.0,184077.0,184077.0,184077.0,0.0,4096.0,0.0,122786232,184077,2,1,56505,184077,28865,348789856,2876,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11500000.0,28267532.0,25000000,11500253,185683,39214,185683,39214,209244,209244,6,53862,28,55332.0,1384.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,39214,0,55332,0,90450,0,90450,95550785647,89066,93887440110,53862,119062033,0,0,209238,53862,28,1384,133333,20545,0,86,86,127,56928,29081.0,185683,2901.0,0,185683,0,335896416,14249602,0,35,185683,185683,0.0,0,1,1,2,576,59,64,2901,0,5535108,2901.0,185664,0.0,185683,11883712,185683,0,433208632,1299625896,68898501,0,2901,0,0,19,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,185683.0,209244.0,56928.0,0.0,39214.0,185683.0,209244.0,6.0,53862.0,28.0,0.0,185664.0,185683.0,185683.0,185683.0,0.0,4096.0,0.0,123858976,185683,2,1,56928,185683,29081,351924736,2901,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11600000.0,28537358.0,25000000,11600255,187343,39668,187343,39668,210607,210607,6,54313,29,55845.0,1395.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,39668,0,55845,0,91417,0,91417,96538307754,90022,94864020879,54313,119675010,0,1,210601,54313,29,1395,133961,20765,1,137,138,140,57365,29304.0,187343,2927.0,0,187343,0,338783560,14364046,0,35,187343,187343,0.0,0,1,1,2,576,59,64,2927,0,5584716,2927.0,187328,0.0,187343,11989952,187343,0,437580320,1312740960,69522744,0,2927,0,0,15,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,187343.0,210607.0,57365.0,0.0,39668.0,187343.0,210607.0,6.0,54313.0,29.0,0.0,187328.0,187343.0,187343.0,187343.0,0.0,4096.0,0.0,124954088,187343,2,1,57365,187343,29304,355329056,2927,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11700000.0,28780847.0,25000000,11700254,188955,40012,188955,40012,212321,212321,6,54783,30,56334.0,1418.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,40012,0,56334,0,92250,0,92250,97389247671,90832,95666537486,54783,120109126,0,1,212315,54783,30,1418,135005,20945,1,133,134,143,57863,29559.0,188955,2952.0,0,188955,0,341676208,14485133,0,35,188955,188955,0.0,0,1,1,2,576,59,64,2952,0,5632416,2952.0,188928,0.0,188955,12093120,188955,0,441302144,1323906432,70116324,0,2952,0,0,27,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,188955.0,212321.0,57863.0,0.0,40012.0,188955.0,212321.0,6.0,54783.0,30.0,0.0,188928.0,188955.0,188955.0,188955.0,0.0,4096.0,0.0,126026904,188955,2,1,57863,188955,29559,358356000,2952,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11800000.0,29023723.0,25000000,11800252,190553,40339,190553,40339,214004,214004,6,55256,30,56817.0,1436.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,40339,0,56817,0,93060,0,93060,98254747431,91624,96510699107,55256,120534891,0,0,213998,55256,30,1436,136042,21109,0,125,125,143,58345,29806.0,190553,2977.0,0,190553,0,344540048,14604756,0,35,190553,190553,0.0,0,1,1,2,576,59,64,2977,0,5680116,2977.0,190528,0.0,190553,12195392,190553,0,444995176,1334985528,70708275,0,2977,0,0,25,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,190553.0,214004.0,58345.0,0.0,40339.0,190553.0,214004.0,6.0,55256.0,30.0,0.0,190528.0,190553.0,190553.0,190553.0,0.0,4096.0,0.0,127090016,190553,2,1,58345,190553,29806,361369696,2977,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,11900000.0,29307577.0,25000000,11900253,192367,40921,192367,40921,216127,216127,6,55763,119,57428.0,1472.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,40921,0,57428,0,94253,0,94253,99465681005,92781,97662660671,55763,121501272,2,0,216121,55763,119,1472,137122,21450,2,193,195,197,58948,30113.0,192367,3005.0,0,192367,0,347839424,14745965,0,41,192367,192367,0.0,0,1,1,2,576,59,64,3005,0,5733540,3005.0,192320,0.0,192367,12311488,192367,0,450843320,1352529960,71415921,0,3005,0,0,47,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,192367.0,216127.0,58948.0,0.0,40921.0,192367.0,216127.0,6.0,55763.0,119.0,0.0,192320.0,192367.0,192367.0,192367.0,0.0,4096.0,0.0,128301928,192367,2,1,58948,192367,30113,365595552,3005,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12000000.0,29575081.0,25000000,12000252,194056,41381,194056,41381,217980,217980,7,56267,131,58047.0,1522.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,41381,0,58047,0,95332,0,95332,100487512370,93810,98636050981,56267,121988325,0,0,217973,56267,131,1522,138060,21735,0,258,258,272,59446,30368.0,194056,3032.0,0,194056,0,350883288,14874295,0,41,194056,194056,0.0,0,1,1,2,576,59,64,3032,0,5785056,3032.0,194048,0.0,194056,12419584,194056,0,455644336,1366933008,72073506,0,3032,0,0,8,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,194056.0,217980.0,59446.0,0.0,41381.0,194056.0,217980.0,7.0,56267.0,131.0,0.0,194048.0,194056.0,194056.0,194056.0,0.0,4096.0,0.0,129427360,194056,2,1,59446,194056,30368,369257536,3032,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12100000.0,29828300.0,25000000,12100253,195689,41762,195689,41762,219667,219667,7,56744,133,58578.0,1563.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,41762,0,58578,0,96244,0,96244,101327939690,94681,99439822406,56744,122785861,2,1,219660,56744,133,1563,138998,21948,3,271,274,292,59949,30627.0,195689,3057.0,0,195689,0,353802416,14995707,0,41,195689,195689,0.0,0,1,1,2,576,59,64,3057,0,5832756,3057.0,195648,0.0,195689,12524096,195689,0,459626040,1378878120,72673113,0,3057,0,0,41,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,195689.0,219667.0,59949.0,0.0,41762.0,195689.0,219667.0,7.0,56744.0,133.0,0.0,195648.0,195689.0,195689.0,195689.0,0.0,4096.0,0.0,130512968,195689,2,1,59949,195689,30627,372414496,3057,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12200000.0,30090713.0,25000000,12200253,197375,42178,197375,42178,221539,221539,7,57232,142,59121.0,1618.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,42178,0,59121,0,97203,0,97203,102359045729,95585,100354397523,57232,123441843,0,0,221532,57232,142,1618,140105,22164,0,271,271,292,60482,30898.0,197375,3083.0,0,197375,0,356845960,15124378,0,41,197375,197375,0.0,0,1,1,2,576,59,64,3083,0,5882364,3083.0,197312,0.0,197375,12632000,197375,0,464298256,1392894768,73310670,0,3083,0,0,63,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,197375.0,221539.0,60482.0,0.0,42178.0,197375.0,221539.0,7.0,57232.0,142.0,0.0,197312.0,197375.0,197375.0,197375.0,0.0,4096.0,0.0,131636936,197375,2,1,60482,197375,30898,375961536,3083,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12300000.0,30334886.0,25000000,12300255,198975,42507,198975,42507,223234,223234,7,57704,142,59612.0,1683.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,42507,0,59612,0,98023,0,98023,103132359586,96340,101069738400,57704,123922587,0,0,223227,57704,142,1683,141142,22331,0,225,225,292,60972,31149.0,198975,3108.0,0,198975,0,359715632,15244402,0,41,198975,198975,0.0,0,1,1,2,576,59,64,3108,0,5930064,3108.0,198912,0.0,198975,12734400,198975,0,468061488,1404184464,73904742,0,3108,0,0,63,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,198975.0,223234.0,60972.0,0.0,42507.0,198975.0,223234.0,7.0,57704.0,142.0,0.0,198912.0,198975.0,198975.0,198975.0,0.0,4096.0,0.0,132701616,198975,2,1,60972,198975,31149,379009760,3108,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12400000.0,30582458.0,25000000,12400253,200582,42869,200582,42869,224809,224809,7,58162,143,60096.0,1762.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,42869,0,60096,0,98869,0,98869,104001711464,97107,101864915744,58162,124380540,0,1,224802,58162,143,1762,142056,22506,1,172,173,292,61436,31385.0,200582,3134.0,0,200582,0,362568808,15361702,0,41,200582,200582,0.0,0,1,1,2,576,59,64,3134,0,5979672,3134.0,200576,0.0,200582,12837248,200582,0,471920968,1415762904,74519979,0,3134,0,0,6,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,200582.0,224809.0,61436.0,0.0,42869.0,200582.0,224809.0,7.0,58162.0,143.0,0.0,200576.0,200582.0,200582.0,200582.0,0.0,4096.0,0.0,133767896,200582,2,1,61436,200582,31385,382154368,3134,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12500000.0,30833880.0,25000000,12500253,202221,43231,202221,43231,226584,226584,7,58635,149,60593.0,1827.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,43231,0,60593,0,99728,0,99728,104877930460,97901,102673683483,58635,125306575,0,0,226577,58635,149,1827,143145,22690,0,131,131,292,61971,31657.0,202221,3159.0,0,202221,0,365517320,15485647,0,41,202221,202221,0.0,0,1,1,2,576,59,64,3159,0,6027372,3159.0,202176,0.0,202221,12942144,202221,0,475877176,1427631528,75121161,0,3159,0,0,45,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,202221.0,226584.0,61971.0,0.0,43231.0,202221.0,226584.0,7.0,58635.0,149.0,0.0,202176.0,202221.0,202221.0,202221.0,0.0,4096.0,0.0,134859456,202221,2,1,61971,202221,31657,385295968,3159,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12600000.0,31078559.0,25000000,12600251,203817,43563,203817,43563,228475,228475,7,59103,149,61076.0,1863.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,43563,0,61076,0,100543,0,100543,105819975841,98680,103576682374,59103,125790320,0,0,228468,59103,149,1863,144385,22858,0,110,110,292,62493,31922.0,203817,3184.0,0,203817,0,368425472,15610477,0,41,203817,203817,0.0,0,1,1,2,576,59,64,3184,0,6075072,3184.0,203776,0.0,203817,13044288,203817,0,479478504,1438435512,75713547,0,3184,0,0,41,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,203817.0,228475.0,62493.0,0.0,43563.0,203817.0,228475.0,7.0,59103.0,149.0,0.0,203776.0,203817.0,203817.0,203817.0,0.0,4096.0,0.0,135926280,203817,2,1,62493,203817,31922,388260704,3184,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12700000.0,31370282.0,25000000,12700188,205535,44118,205535,44118,230453,230453,9,59579,169,61687.0,1899.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,44118,0,61687,0,101709,0,101709,107009401738,99810,104728100429,59579,126812596,0,1,230444,59579,169,1899,145418,23169,1,209,210,292,62986,32171.0,205535,3211.0,0,205535,0,371542792,15743380,0,41,205535,205535,0.0,0,1,1,2,576,59,64,3211,0,6126588,3211.0,205504,0.0,205535,13154240,205535,0,484577472,1453732416,76378104,0,3211,0,0,31,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,205535.0,230453.0,62986.0,0.0,44118.0,205535.0,230453.0,9.0,59579.0,169.0,0.0,205504.0,205535.0,205535.0,205535.0,0.0,4096.0,0.0,137073272,205535,2,1,62986,205535,32171,392071680,3211,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12800000.0,31639997.0,25000000,12800255,207208,44562,207208,44562,232324,232324,9,60058,186,62216.0,1927.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,44562,0,62216,0,102682,0,102682,107920731348,100755,105609847710,60058,127456346,0,0,232315,60058,186,1927,146515,23398,0,231,231,292,63540,32453.0,207208,3237.0,0,207208,0,374565896,15871397,0,41,207208,207208,0.0,0,1,1,2,576,59,64,3237,0,6176196,3237.0,207168,0.0,207208,13261312,207208,0,488984936,1466954808,77010207,0,3237,0,0,40,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,207208.0,232324.0,63540.0,0.0,44562.0,207208.0,232324.0,9.0,60058.0,186.0,0.0,207168.0,207208.0,207208.0,207208.0,0.0,4096.0,0.0,138188896,207208,2,1,63540,207208,32453,395485440,3237,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,12900000.0,31912294.0,25000000,12900253,208920,45072,208920,45072,234314,234314,9,60531,204,62766.0,1971.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,45072,0,62766,0,103742,0,103742,108946327970,101771,106598448306,60531,127964962,2,1,234305,60531,204,1971,147664,23668,3,264,267,292,64134,32757.0,208920,3264.0,0,208920,0,377676704,16004326,0,41,208920,208920,0.0,0,1,1,2,576,59,64,3264,0,6227712,3264.0,208896,0.0,208920,13370880,208920,0,493423504,1480270512,77666046,0,3264,0,0,24,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,208920.0,234314.0,64134.0,0.0,45072.0,208920.0,234314.0,9.0,60531.0,204.0,0.0,208896.0,208920.0,208920.0,208920.0,0.0,4096.0,0.0,139332336,208920,2,1,64134,208920,32757,398958080,3264,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13000000.0,32158506.0,25000000,13000254,210533,45411,210533,45411,236197,236197,9,60999,204,63256.0,2036.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,45411,0,63256,0,104571,0,104571,109759628570,102535,107353039632,60999,128481597,0,0,236188,60999,204,2036,148874,23854,0,221,221,292,64653,33023.0,210533,3289.0,0,210533,0,380609456,16129773,0,41,210533,210533,0.0,0,1,1,2,576,59,64,3289,0,6275412,3289.0,210496,0.0,210533,13474112,210533,0,497294840,1491884520,78264357,0,3289,0,0,37,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,210533.0,236197.0,64653.0,0.0,45411.0,210533.0,236197.0,9.0,60999.0,204.0,0.0,210496.0,210533.0,210533.0,210533.0,0.0,4096.0,0.0,140409848,210533,2,1,64653,210533,33023,402058304,3289,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13100000.0,32401363.0,25000000,13100253,212132,45738,212132,45738,238067,238067,9,61471,204,63742.0,2099.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,45738,0,63742,0,105384,0,105384,110570460953,103285,108102344712,61471,129320269,0,0,238058,61471,204,2099,150090,24022,0,172,172,292,65172,33287.0,212132,3314.0,0,212132,0,383517496,16254214,0,41,212132,212132,0.0,0,1,1,2,576,59,64,3314,0,6323112,3314.0,212096,0.0,212132,13576448,212132,0,500904480,1502713440,78857280,0,3314,0,0,36,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,212132.0,238067.0,65172.0,0.0,45738.0,212132.0,238067.0,9.0,61471.0,204.0,0.0,212096.0,212132.0,212132.0,212132.0,0.0,4096.0,0.0,141478088,212132,2,1,65172,212132,33287,405026784,3314,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13200000.0,32646039.0,25000000,13200253,213732,46067,213732,46067,239848,239848,9,61945,204,64225.0,2148.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,46067,0,64225,0,106196,0,106196,111424639917,104048,108902646206,61945,130486879,0,0,239839,61945,204,2148,151217,24193,0,132,132,292,65650,33531.0,213732,3339.0,0,213732,0,386406808,16376435,0,41,213732,213732,0.0,0,1,1,2,576,59,64,3339,0,6370812,3339.0,213696,0.0,213732,13678848,213732,0,504693992,1514081976,79451559,0,3339,0,0,36,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,213732.0,239848.0,65650.0,0.0,46067.0,213732.0,239848.0,9.0,61945.0,204.0,0.0,213696.0,213732.0,213732.0,213732.0,0.0,4096.0,0.0,142544832,213732,2,1,65650,213732,33531,408088640,3339,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13300000.0,32932072.0,25000000,13300254,215408,46600,215408,46600,241749,241749,13,62410,217,64853.0,2205.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,46600,0,64853,0,107357,0,107357,112554185241,105152,109974165793,62410,131302939,0,0,241736,62410,217,2205,152149,24517,0,238,238,292,66116,33768.0,215408,3365.0,0,215408,0,389441408,16505361,0,41,215408,215408,0.0,0,1,1,2,576,59,64,3365,0,6420420,3365.0,215360,0.0,215408,13786112,215408,0,509557544,1528672632,80088963,0,3365,0,0,48,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,215408.0,241749.0,66116.0,0.0,46600.0,215408.0,241749.0,13.0,62410.0,217.0,0.0,215360.0,215408.0,215408.0,215408.0,0.0,4096.0,0.0,143663096,215408,2,1,66116,215408,33768,411736928,3365,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13400000.0,33174311.0,25000000,13400255,217005,46931,217006,46932,243553,243553,14,62879,218,65330.0,2235.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,46931,0,65330,0,108165,0,108165,113352641534,105930,110740171703,62879,131757063,0,1,243539,62879,218,2235,153309,24682,0,216,216,292,66672,34052.0,217006,3390.0,0,217006,0,392332816,16628067,0,41,217006,217006,0.0,0,1,1,2,576,59,64,3390,0,6468120,3390.0,216960,0.0,217006,13888384,217006,0,512969240,1538907720,80679297,0,3390,0,0,46,0,0,59,7632,8,0,0,96,5664,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,217006.0,243553.0,66672.0,0.0,46931.0,217005.0,243553.0,14.0,62879.0,218.0,0.0,216960.0,217006.0,217006.0,217006.0,0.0,4096.0,0.0,144729112,217006,2,1,66672,217006,34052,414603968,3390,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13500000.0,33516311.0,25000000,13500255,218952,47781,218952,47781,245814,245814,14,63631,221,66235.0,2341.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,47781,2,66235,0,109922,0,109922,115140693299,107581,112433853027,63631,169035255,0,0,245800,63631,221,2341,154201,25143,0,263,263,292,67094,34267.0,218952,3421.0,0,218952,0,395868576,16779138,0,41,218952,218952,0.0,0,1,1,2,576,64,64,3421,0,6527268,3421.0,218944,29.0,218952,14012928,218952,0,518551176,1555653528,81426123,0,3421,0,0,8,0,0,64,7632,8,0,0,96,6144,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,218952.0,245814.0,67094.0,0.0,47781.0,218952.0,245814.0,14.0,63631.0,221.0,0.0,218944.0,218952.0,218952.0,218952.0,0.0,4096.0,0.0,146028816,218952,2,1,67094,218952,34267,418855104,3421,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13600000.0,33762655.0,25000000,13600255,220557,48133,220557,48133,247539,247539,14,64088,221,66718.0,2394.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,48133,2,66718,0,110757,0,110757,118415182027,108363,115646265808,64088,169511700,0,0,247525,64088,221,2394,155262,25324,0,236,236,292,67597,34522.0,220557,3446.0,0,220557,0,398752888,16900172,0,41,220557,220557,0.0,0,1,1,2,576,64,64,3446,0,6574968,3446.0,220544,30.0,220557,14115648,220557,0,522295512,1566886536,82020837,0,3446,0,0,13,0,0,64,7632,8,0,0,96,6144,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,220557.0,247539.0,67597.0,0.0,48133.0,220557.0,247539.0,14.0,64088.0,221.0,0.0,220544.0,220557.0,220557.0,220557.0,0.0,4096.0,0.0,147097416,220557,2,1,67597,220557,34522,421892576,3446,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13700000.0,34007636.0,25000000,13700255,222166,48475,222166,48475,249475,249475,14,64550,221,67196.0,2442.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,48475,2,67196,0,111577,0,111577,122735692481,109135,119918164233,64550,170474987,0,0,249461,64550,221,2442,156543,25501,0,204,204,292,68126,34789.0,222166,3471.0,0,222166,0,401691464,17026772,0,41,222166,222166,0.0,0,1,1,2,576,64,64,3471,0,6622668,3471.0,222144,30.0,222166,14218624,222166,0,525929032,1577787096,82614723,0,3471,0,0,22,0,0,64,7632,8,0,0,96,6144,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,222166.0,249475.0,68126.0,0.0,48475.0,222166.0,249475.0,14.0,64550.0,221.0,0.0,222144.0,222166.0,222166.0,222166.0,0.0,4096.0,0.0,148173640,222166,2,1,68126,222166,34789,424872512,3471,,
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,snapshot,False,13800000.0,34265178.0,25000000,13800254,223783,48837,223783,48837,251394,251394,14,65027,221,67709.0,2500.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,48837,2,67709,0,112452,0,112452,129172915023,109952,126300990827,65027,171919955,0,0,251380,65027,221,2500,157761,25689,0,182,182,292,68646,35054.0,223783,3496.0,0,223783,0,404638584,17153323,0,41,223783,223783,0.0,0,1,1,2,576,64,64,3496,0,6670368,3496.0,223744,30.0,223783,14322112,223783,0,530179352,1590538056,83222253,0,3496,0,0,39,0,0,64,7632,8,0,0,96,6144,6144,2064,3072,48,1344,56,512,32,0,896,768,56,48,15360,7632,223783.0,251394.0,68646.0,0.0,48837.0,223783.0,251394.0,14.0,65027.0,221.0,0.0,223744.0,223783.0,223783.0,223783.0,0.0,4096.0,0.0,149254576,223783,2,1,68646,223783,35054,428161824,3496,,
