run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,milestone,status,first_window_end,confirmed_at_instructions,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_supervised_decisions,total_positive_actions,total_completed_updates,total_training_sample_exposures,total_published_versions,confirmation_ipc,confirmation_useful_prefetch_coverage,confirmation_selected_accuracy,confirmation_legacy_timeliness,confirmation_request_pressure,confirmation_cumulative_cycles_saved_vs_stride,confirmation_total_eligible_callbacks,confirmation_total_supervised_decisions,confirmation_total_positive_actions,confirmation_total_completed_updates,confirmation_total_training_sample_exposures,confirmation_total_published_versions,cumulative_cycles_saved_at_confirmation
cold_online_random_h16_s7_state0_mac0,scratch,cold,final,16,7,,0,0,25000000,25000000,25000000,99_percent_frozen_i1m_window_ipc,REACHED,2000000.0,4000000.0,0.4088168717087687,0.593687624750499,0.252413281001379,1.0,1.1692403100775193,559755.0,32320.0,32320.0,10128.0,505.0,32320.0,505.0,0.408756546236088,0.5912043978010995,0.26689227298364354,1.0,1.1012422360248446,1148898.0,64553.0,64553.0,19947.0,1008.0,64512.0,1008.0,1148898.0
cold_online_random_h8_s17_state0_mac0,scratch,cold,final,8,17,,0,0,25000000,25000000,25000000,positive_cumulative_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.400208588716439,0.5531122745782432,0.22434052191968287,0.9968546865170895,1.3674590923124421,284360.0,16196.0,16196.0,5016.0,253.0,16192.0,253.0,0.4095408269202653,0.590801149856268,0.2680921052631579,1.0,1.0929151428748527,861634.0,48453.0,48453.0,15024.0,757.0,48448.0,757.0,861634.0
cold_online_random_h8_s17_state0_mac0,scratch,cold,final,8,17,,0,0,25000000,25000000,25000000,positive_window_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.400208588716439,0.5531122745782432,0.22434052191968287,0.9968546865170895,1.3674590923124421,284360.0,16196.0,16196.0,5016.0,253.0,16192.0,253.0,0.4095408269202653,0.590801149856268,0.2680921052631579,1.0,1.0929151428748527,861634.0,48453.0,48453.0,15024.0,757.0,48448.0,757.0,861634.0
cold_online_random_h8_s17_state0_mac0,scratch,cold,final,8,17,,0,0,25000000,25000000,25000000,99_percent_frozen_i1m_window_ipc,REACHED,2000000.0,4000000.0,0.40921620365217276,0.6021706586826348,0.24876314162028448,1.0,1.2033488372093024,567896.0,32320.0,32320.0,10155.0,505.0,32320.0,505.0,0.4093053106545447,0.592703648175912,0.24994731296101158,1.0,1.1788819875776397,1159758.0,64553.0,64553.0,19966.0,1008.0,64512.0,1008.0,1159758.0
cold_online_random_h8_s27_state0_mac0,scratch,cold,final,8,27,,0,0,25000000,25000000,25000000,positive_cumulative_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.3958931626875445,0.516695753344968,0.24988746342561333,0.994847670250896,1.230379746835443,257123.0,16196.0,16196.0,4944.0,253.0,16192.0,253.0,0.4088071783270057,0.5878015248093988,0.25294465659119025,1.0,1.1524824893076304,822797.0,48453.0,48453.0,14949.0,757.0,48448.0,757.0,822797.0
cold_online_random_h8_s27_state0_mac0,scratch,cold,final,8,27,,0,0,25000000,25000000,25000000,positive_window_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.3958931626875445,0.516695753344968,0.24988746342561333,0.994847670250896,1.230379746835443,257123.0,16196.0,16196.0,4944.0,253.0,16192.0,253.0,0.4088071783270057,0.5878015248093988,0.25294465659119025,1.0,1.1524824893076304,822797.0,48453.0,48453.0,14949.0,757.0,48448.0,757.0,822797.0
cold_online_random_h8_s27_state0_mac0,scratch,cold,final,8,27,,0,0,25000000,25000000,25000000,99_percent_frozen_i1m_window_ipc,REACHED,2000000.0,4000000.0,0.4080110522033821,0.5853293413173652,0.24854327788960695,1.0,1.1707286821705427,533441.0,32320.0,32320.0,10083.0,505.0,32320.0,505.0,0.40884094002344296,0.5912043978010995,0.24447199834676586,1.0,1.2022360248447206,1118146.0,64553.0,64553.0,19904.0,1008.0,64512.0,1008.0,1118146.0
cold_online_random_h8_s7_state0_mac0,scratch,cold,final,8,7,,0,0,25000000,25000000,25000000,positive_cumulative_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.39616025633153223,0.49912739965095987,0.22254500181563522,0.9988358556461001,1.1906143871565298,258826.0,16196.0,16196.0,4942.0,253.0,16192.0,253.0,0.4092389791942903,0.5894263217097863,0.2639946260635916,1.0,1.107295605281101,830257.0,48453.0,48453.0,14936.0,757.0,48448.0,757.0,830257.0
cold_online_random_h8_s7_state0_mac0,scratch,cold,final,8,7,,0,0,25000000,25000000,25000000,positive_window_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.39616025633153223,0.49912739965095987,0.22254500181563522,0.9988358556461001,1.1906143871565298,258826.0,16196.0,16196.0,4942.0,253.0,16192.0,253.0,0.4092389791942903,0.5894263217097863,0.2639946260635916,1.0,1.107295605281101,830257.0,48453.0,48453.0,14936.0,757.0,48448.0,757.0,830257.0
cold_online_random_h8_s7_state0_mac0,scratch,cold,final,8,7,,0,0,25000000,25000000,25000000,99_percent_frozen_i1m_window_ipc,REACHED,2000000.0,4000000.0,0.40854045653578935,0.5894461077844312,0.25151708719259025,0.9997884045704613,1.1650232558139535,538320.0,32320.0,32320.0,10073.0,505.0,32320.0,505.0,0.40886183495556083,0.591079460269865,0.26647516052720516,1.0,1.1027329192546584,1125731.0,64553.0,64553.0,19884.0,1008.0,64512.0,1008.0,1125731.0
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,positive_cumulative_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.39616025633153223,0.49912739965095987,0.22254500181563522,0.9988358556461001,1.1906143871565298,258826.0,16196.0,16196.0,4942.0,253.0,16192.0,253.0,0.4092389791942903,0.5894263217097863,0.2639946260635916,1.0,1.107295605281101,830257.0,48453.0,48453.0,14936.0,757.0,48448.0,757.0,830257.0
cold_online_random_h8_s7_state64_mac0,scratch,cold,final,8,7,,64,0,25000000,25000000,25000000,positive_window_cycle_saving_vs_stride,REACHED,1000000.0,3000000.0,0.39616025633153223,0.49912739965095987,0.22254500181563522,0.9988358556461001,1.1906143871565298,258826.0,16196.0,16196.0,4942.0,253.0,16192.0,253.0,0.4092389791942903,0.5894263217097863,0.2639946260635916,1.0,1.107295605281101,830257.0,48453.0,48453.0,14936.0,757.0,48448.0,757.0,830257.0
